78,01/07/2014,00,1404183705,12357919.0,33.35
78,01/07/2014,00,1404185520,12374110.0,35.66
78,01/07/2014,01,1404187323,12361890.0,56.54
78,01/07/2014,01,1404189099,12360712.0,36.53
78,01/07/2014,02,1404190897,12360048.0,59.52
78,01/07/2014,02,1404192698,12356277.0,55.12
78,01/07/2014,03,1404194513,12357152.0,82.37
78,01/07/2014,03,1404196302,12367165.0,87.37
78,01/07/2014,04,1404198093,12396626.0,23.94
78,01/07/2014,04,1404199894,12349313.0,80.64
78,01/07/2014,05,1404201715,12371473.0,44.58
78,01/07/2014,05,1404203516,12377343.0,67.42
78,01/07/2014,06,1404205299,12377158.0,56.43
78,01/07/2014,06,1404207092,12356542.0,35.12
78,01/07/2014,07,1404208912,12394125.0,44.4
78,01/07/2014,07,1404210703,12358776.0,26.26
78,01/07/2014,08,1404212495,12359792.0,44.31
78,01/07/2014,08,1404214287,12331138.0,26.55
78,01/07/2014,09,1404216101,12385518.0,31.98
78,01/07/2014,09,1404217901,12353356.0,68.67
78,01/07/2014,10,1404219696,12356386.0,75.41
78,01/07/2014,10,1404221468,12412619.0,14.94
78,01/07/2014,11,1404223279,12413451.0,18.09
78,01/07/2014,11,1404225074,12418571.0,14.66
78,01/07/2014,12,1404226917,12410088.0,14.44
78,01/07/2014,12,1404228713,12411779.0,14.5
78,01/07/2014,13,1404230496,12418592.0,15.14
78,01/07/2014,13,1404232278,12412728.0,14.74
78,01/07/2014,14,1404234083,12417897.0,14.73
78,01/07/2014,14,1404235891,12418909.0,15.16
78,01/07/2014,15,1404237700,12413079.0,14.88
78,01/07/2014,15,1404239481,12418634.0,14.59
78,01/07/2014,16,1404241293,12417134.0,14.8
78,01/07/2014,16,1404243084,12414911.0,14.64
78,01/07/2014,17,1404244892,12419261.0,27.86
78,01/07/2014,17,1404246688,12413525.0,14.82
78,01/07/2014,18,1404248493,12416360.0,15.08
78,01/07/2014,18,1404250289,12417235.0,14.89
78,01/07/2014,19,1404252094,12419271.0,25.2
78,01/07/2014,19,1404253901,12417193.0,15.73
78,01/07/2014,20,1404255722,12417365.0,14.8
78,01/07/2014,20,1404257535,12401546.0,14.82
78,01/07/2014,21,1404259343,12420015.0,30.75
78,01/07/2014,21,1404261132,12348248.0,14.92
78,01/07/2014,22,1404262944,12412709.0,14.97
78,01/07/2014,22,1404264741,12337712.0,25.27
78,01/07/2014,23,1404266524,12317502.0,25.71
78,01/07/2014,23,1404268292,12419531.0,14.66
78,02/07/2014,00,1404270118,12411284.0,26.45
78,02/07/2014,00,1404271880,12411755.0,15.13
78,02/07/2014,01,1404273684,12416853.0,14.85
78,02/07/2014,01,1404275466,12416468.0,14.73
78,02/07/2014,02,1404279072,12414378.0,14.84
78,02/07/2014,03,1404280874,12395852.0,16.08
78,02/07/2014,03,1404282711,12413232.0,14.78
78,02/07/2014,04,1404284488,12415424.0,15.28
