80,01/07/2014,00,1404183687,12416249.0,17.45
80,01/07/2014,00,1404185477,12415033.0,15.06
80,01/07/2014,01,1404187289,12414635.0,17.56
80,01/07/2014,01,1404189110,12415594.0,14.55
80,01/07/2014,02,1404190895,12420305.0,15.3
80,01/07/2014,02,1404192672,12420104.0,14.72
80,01/07/2014,03,1404194461,12414486.0,14.86
80,01/07/2014,03,1404196300,12417028.0,15.03
80,01/07/2014,04,1404198078,12410896.0,15.02
80,01/07/2014,04,1404199877,12410355.0,14.74
80,01/07/2014,05,1404201701,12413322.0,14.91
80,01/07/2014,05,1404203473,12417104.0,15.12
80,01/07/2014,06,1404205266,12412455.0,15.08
80,01/07/2014,06,1404207074,12412295.0,15.3
80,01/07/2014,07,1404208881,12418236.0,15.23
80,01/07/2014,07,1404210687,12417763.0,15.07
80,01/07/2014,08,1404212468,12414989.0,14.94
80,01/07/2014,08,1404214311,12411967.0,15.39
80,01/07/2014,09,1404216075,12415473.0,15.24
80,01/07/2014,09,1404217876,12414879.0,14.87
80,01/07/2014,10,1404219686,12419215.0,16.85
80,01/07/2014,10,1404221471,12411744.0,15.39
80,01/07/2014,11,1404223272,12418051.0,15.22
80,01/07/2014,11,1404225065,12414803.0,14.93
80,01/07/2014,12,1404226917,12408694.0,15.51
80,01/07/2014,12,1404228694,12414137.0,15.69
80,01/07/2014,13,1404230510,12420164.0,15.25
80,01/07/2014,13,1404232290,12412263.0,15.43
80,01/07/2014,14,1404234090,12414196.0,15.2
80,01/07/2014,14,1404235897,10542184.0,15.14
80,01/07/2014,15,1404237723,12283103.0,15.05
80,01/07/2014,15,1404239476,12423162.0,15.04
80,01/07/2014,16,1404241314,12408983.0,15.24
80,01/07/2014,16,1404243087,12417559.0,14.8
80,01/07/2014,17,1404244895,12420293.0,15.27
80,01/07/2014,17,1404246685,12408862.0,19.76
80,01/07/2014,18,1404248509,12413359.0,15.53
80,01/07/2014,18,1404250272,12414724.0,15.68
80,01/07/2014,19,1404252084,12420603.0,15.58
80,01/07/2014,19,1404253901,12417734.0,15.12
80,01/07/2014,20,1404255677,12417184.0,20.92
80,01/07/2014,20,1404257470,12418886.0,15.49
80,01/07/2014,21,1404259291,12413495.0,15.52
80,01/07/2014,21,1404261096,12415246.0,15.55
80,01/07/2014,22,1404262901,12415261.0,14.84
80,01/07/2014,22,1404264674,12412261.0,15.41
80,01/07/2014,23,1404266481,12415456.0,15.13
80,01/07/2014,23,1404268279,12413550.0,15.61
80,02/07/2014,00,1404270087,12410080.0,15.47
80,02/07/2014,00,1404271899,12417204.0,15.17
80,02/07/2014,01,1404273694,12416935.0,14.6
80,02/07/2014,01,1404275531,12410806.0,15.27
80,02/07/2014,02,1404277273,12411335.0,15.09
80,02/07/2014,02,1404279107,12412535.0,15.16
80,02/07/2014,03,1404280910,12417722.0,15.29
80,02/07/2014,03,1404282710,12412360.0,15.14
80,02/07/2014,04,1404284468,12419437.0,15.27
80,02/07/2014,04,1404286278,12412520.0,15.99
80,02/07/2014,05,1404288083,12414135.0,15.0
80,02/07/2014,05,1404289874,12411377.0,15.31
80,02/07/2014,06,1404291663,12413765.0,15.27
80,02/07/2014,06,1404293477,12413580.0,15.13
80,02/07/2014,07,1404295270,12414114.0,14.97
80,02/07/2014,07,1404297084,12414000.0,14.75
80,02/07/2014,08,1404298890,12417367.0,14.62
80,02/07/2014,08,1404300689,12420152.0,15.42
80,02/07/2014,09,1404302511,12416259.0,15.26
80,02/07/2014,09,1404304297,12418817.0,15.32
80,02/07/2014,10,1404306099,12418325.0,14.82
80,02/07/2014,10,1404307909,12417756.0,15.4
80,02/07/2014,11,1404309717,12414154.0,15.02
80,02/07/2014,12,1404313294,12417390.0,15.04
80,02/07/2014,12,1404315262,12417687.0,14.64
80,02/07/2014,13,1404316874,12418653.0,15.09
80,02/07/2014,13,1404318685,12414484.0,14.88
80,02/07/2014,14,1404320473,12417174.0,15.04
80,02/07/2014,14,1404322267,12373425.0,15.24
80,02/07/2014,15,1404324070,12412104.0,15.04
80,02/07/2014,15,1404325884,11605312.0,14.8
80,02/07/2014,16,1404327674,12415036.0,15.05
80,02/07/2014,16,1404329494,12417151.0,14.73
80,02/07/2014,17,1404331283,12419132.0,15.34
80,02/07/2014,17,1404333070,12419023.0,17.36
80,02/07/2014,18,1404334906,12410897.0,17.42
80,02/07/2014,18,1404336684,12415632.0,19.11
80,02/07/2014,19,1404338506,12419996.0,15.09
80,02/07/2014,19,1404340310,12421822.0,15.2
80,02/07/2014,20,1404342121,12411584.0,15.99
80,02/07/2014,20,1404343879,12415499.0,15.1
80,02/07/2014,21,1404345673,12414604.0,25.66
80,02/07/2014,21,1404347511,12414998.0,15.32
80,02/07/2014,22,1404349274,12088832.0,15.5
80,02/07/2014,22,1404351127,12414184.0,14.8
80,02/07/2014,23,1404352912,12411423.0,17.05
80,02/07/2014,23,1404354698,12419400.0,15.07
80,03/07/2014,00,1404356510,12419108.0,15.41
80,03/07/2014,00,1404358302,12418225.0,15.17
80,03/07/2014,01,1404360119,12411431.0,14.86
80,03/07/2014,01,1404361910,12416003.0,15.12
80,03/07/2014,02,1404363688,12411776.0,15.43
80,03/07/2014,02,1404365463,12417433.0,15.14
80,03/07/2014,03,1404367264,12418200.0,15.19
80,03/07/2014,03,1404369084,12412603.0,14.82
80,03/07/2014,04,1404370885,12406201.0,15.22
80,03/07/2014,04,1404372669,12414202.0,14.96
80,03/07/2014,05,1404374511,12412541.0,14.88
80,03/07/2014,05,1404376282,12412278.0,15.17
80,03/07/2014,06,1404378071,12413565.0,15.34
80,03/07/2014,06,1404379888,12416801.0,17.67
80,03/07/2014,07,1404381695,12419315.0,15.29
80,03/07/2014,07,1404383468,12416777.0,16.15
80,03/07/2014,08,1404385284,12415753.0,15.01
80,03/07/2014,08,1404387085,12412233.0,15.12
80,03/07/2014,09,1404388889,12422759.0,15.36
80,03/07/2014,09,1404390688,12417177.0,14.98
80,03/07/2014,10,1404392475,12412866.0,16.71
80,03/07/2014,10,1404394270,12415986.0,17.55
80,03/07/2014,11,1404396119,12409384.0,15.28
80,03/07/2014,11,1404397887,12411571.0,18.21
80,03/07/2014,12,1404399714,12418796.0,15.0
80,03/07/2014,12,1404401500,12415269.0,15.03
80,03/07/2014,13,1404403285,10785218.0,14.94
80,03/07/2014,13,1404405075,12412779.0,15.36
80,03/07/2014,14,1404406884,12415320.0,18.75
80,03/07/2014,14,1404408674,12414508.0,18.43
80,03/07/2014,15,1404410503,12417532.0,14.79
80,03/07/2014,15,1404412306,12411723.0,15.66
80,03/07/2014,16,1404414066,12417755.0,15.09
80,03/07/2014,16,1404415873,12423333.0,15.35
80,03/07/2014,17,1404417705,12412393.0,15.12
80,03/07/2014,17,1404419462,12413632.0,15.04
80,03/07/2014,18,1404421302,12415767.0,15.21
80,03/07/2014,18,1404423103,12415016.0,15.27
80,03/07/2014,19,1404424883,12412717.0,14.89
80,03/07/2014,19,1404426680,12414453.0,14.92
80,03/07/2014,20,1404428476,12418850.0,15.35
80,03/07/2014,20,1404430273,12415958.0,15.24
80,03/07/2014,21,1404432084,12427447.0,18.62
80,03/07/2014,21,1404433950,12414496.0,15.16
80,03/07/2014,22,1404435697,12415637.0,15.28
80,03/07/2014,22,1404437490,12415981.0,14.82
80,03/07/2014,23,1404439278,12417257.0,18.99
80,03/07/2014,23,1404441107,12415147.0,24.28
80,04/07/2014,00,1404442910,12415861.0,14.83
80,04/07/2014,00,1404444758,12405408.0,16.39
80,04/07/2014,01,1404446473,12413144.0,14.48
80,04/07/2014,01,1404448276,12414892.0,15.13
80,04/07/2014,02,1404450101,12423878.0,15.3
80,04/07/2014,02,1404451877,12413611.0,17.67
80,04/07/2014,03,1404453665,12415631.0,15.09
80,04/07/2014,03,1404455508,12404314.0,15.22
80,04/07/2014,04,1404457269,12416550.0,15.11
80,04/07/2014,04,1404459066,12414757.0,15.27
80,04/07/2014,05,1404460898,12416608.0,15.51
80,04/07/2014,05,1404462668,12413555.0,14.51
80,04/07/2014,06,1404464466,12417944.0,15.36
80,04/07/2014,06,1404466276,12416200.0,15.16
80,04/07/2014,07,1404468088,12410573.0,15.03
80,04/07/2014,07,1404469878,12416571.0,15.21
80,04/07/2014,08,1404471707,12416132.0,15.0
80,04/07/2014,08,1404473505,12409811.0,19.47
80,04/07/2014,09,1404475268,12415539.0,15.43
80,04/07/2014,09,1404477075,12416133.0,15.04
80,04/07/2014,10,1404478899,12420360.0,15.5
80,04/07/2014,10,1404480693,12411831.0,15.25
80,04/07/2014,11,1404482472,12417769.0,15.2
80,04/07/2014,11,1404484265,12412849.0,15.33
80,04/07/2014,12,1404486069,12416303.0,18.82
80,04/07/2014,12,1404487905,12418683.0,15.09
80,04/07/2014,13,1404489683,12416270.0,15.26
80,04/07/2014,13,1404491506,12424306.0,16.04
80,04/07/2014,14,1404493263,12413843.0,14.92
80,04/07/2014,14,1404495086,12415633.0,15.04
80,04/07/2014,15,1404496911,12412042.0,15.01
80,04/07/2014,15,1404498689,12416257.0,19.19
80,04/07/2014,16,1404500462,12414729.0,15.58
80,04/07/2014,16,1404502301,12413963.0,15.21
80,04/07/2014,17,1404504080,12413799.0,14.41
80,04/07/2014,17,1404505877,12408741.0,15.4
80,04/07/2014,18,1404507697,12416378.0,14.98
80,04/07/2014,18,1404509482,12415174.0,15.51
80,04/07/2014,19,1404511296,12411272.0,14.86
80,04/07/2014,19,1404513098,12413212.0,14.97
80,04/07/2014,20,1404514871,12413743.0,14.66
80,04/07/2014,20,1404516704,12411867.0,15.16
80,04/07/2014,21,1404518480,12417381.0,15.3
80,04/07/2014,21,1404520290,12411395.0,15.72
80,04/07/2014,22,1404522077,12413763.0,15.32
80,04/07/2014,22,1404523880,12413717.0,20.6
80,04/07/2014,23,1404525710,12414521.0,15.29
80,04/07/2014,23,1404527479,12416009.0,15.58
80,05/07/2014,00,1404529307,12421690.0,14.85
80,05/07/2014,00,1404531083,12412647.0,21.82
80,05/07/2014,01,1404532950,12416360.0,15.05
80,05/07/2014,01,1404534671,12415549.0,14.9
80,05/07/2014,02,1404536472,12417720.0,15.02
80,05/07/2014,02,1404538274,12414813.0,14.57
80,05/07/2014,03,1404540069,12411146.0,15.02
80,05/07/2014,03,1404541876,12415361.0,15.29
80,05/07/2014,04,1404543712,12408882.0,15.03
80,05/07/2014,04,1404545478,12417825.0,14.98
80,05/07/2014,05,1404547275,12415697.0,15.16
80,05/07/2014,05,1404549119,12412859.0,15.05
80,05/07/2014,06,1404550903,12418260.0,15.0
80,05/07/2014,06,1404552670,12411858.0,14.95
80,05/07/2014,07,1404554485,12415038.0,15.3
80,05/07/2014,07,1404556270,12413826.0,15.06
80,05/07/2014,08,1404558084,12415519.0,15.32
80,05/07/2014,08,1404559877,12413177.0,15.03
80,05/07/2014,09,1404561682,12417247.0,14.89
80,05/07/2014,09,1404563517,12420442.0,14.94
80,05/07/2014,10,1404565275,12416928.0,15.18
80,05/07/2014,10,1404567089,12413708.0,14.96
80,05/07/2014,11,1404568911,12417197.0,15.38
80,05/07/2014,11,1404570711,12411796.0,14.96
80,05/07/2014,12,1404572511,12415766.0,33.54
80,05/07/2014,12,1404574278,12412311.0,14.88
80,05/07/2014,13,1404576093,12407731.0,15.22
80,05/07/2014,13,1404577866,12414042.0,15.22
80,05/07/2014,14,1404579699,12412940.0,15.27
80,05/07/2014,14,1404581511,12420665.0,14.99
80,05/07/2014,15,1404583284,12418813.0,15.1
80,05/07/2014,15,1404585081,12422565.0,15.05
80,05/07/2014,16,1404586880,12418276.0,18.93
80,05/07/2014,16,1404588707,12415015.0,15.08
80,05/07/2014,17,1404590494,12421595.0,14.65
80,05/07/2014,17,1404592280,12407825.0,14.81
80,05/07/2014,18,1404594092,12415459.0,17.03
80,05/07/2014,18,1404595904,12410244.0,15.23
80,05/07/2014,19,1404597711,12417617.0,14.95
80,05/07/2014,19,1404599505,12417100.0,15.02
80,05/07/2014,20,1404601282,12405453.0,14.76
80,05/07/2014,20,1404603083,12416618.0,15.32
80,05/07/2014,21,1404604900,12420101.0,15.33
80,05/07/2014,21,1404606708,12416255.0,15.3
80,05/07/2014,22,1404608496,12408463.0,17.11
80,05/07/2014,22,1404610291,12417364.0,15.2
80,05/07/2014,23,1404612084,12412982.0,17.43
80,05/07/2014,23,1404613906,12416612.0,25.04
80,06/07/2014,00,1404615714,12417779.0,14.77
80,06/07/2014,00,1404617515,12420324.0,16.8
80,06/07/2014,01,1404619281,12418681.0,14.94
80,06/07/2014,01,1404621085,12413675.0,14.69
80,06/07/2014,02,1404622875,12414037.0,15.1
80,06/07/2014,02,1404624675,12408715.0,14.82
80,06/07/2014,03,1404626555,12415994.0,15.02
80,06/07/2014,03,1404628261,12414224.0,15.1
80,06/07/2014,04,1404630124,12416974.0,15.37
80,06/07/2014,04,1404631871,12414578.0,14.7
80,06/07/2014,05,1404633673,12412142.0,15.28
80,06/07/2014,05,1404635485,12416030.0,15.09
80,06/07/2014,06,1404637310,12409712.0,15.19
80,06/07/2014,06,1404639067,12413696.0,14.91
80,06/07/2014,07,1404640876,12411053.0,15.14
80,06/07/2014,07,1404642712,12413194.0,14.85
80,06/07/2014,08,1404644503,12416547.0,15.19
80,06/07/2014,08,1404646305,12413913.0,15.31
80,06/07/2014,09,1404648101,12404504.0,17.61
80,06/07/2014,09,1404649904,12414006.0,14.81
80,06/07/2014,10,1404651697,12422318.0,14.81
80,06/07/2014,10,1404653487,12409743.0,15.05
80,06/07/2014,11,1404655287,12422515.0,15.33
80,06/07/2014,11,1404657072,12419474.0,17.75
80,06/07/2014,12,1404658877,12414962.0,15.24
80,06/07/2014,12,1404660671,12411587.0,15.31
80,06/07/2014,13,1404662475,12412928.0,14.76
80,06/07/2014,13,1404664262,12413504.0,19.46
80,06/07/2014,14,1404666080,12416786.0,14.49
80,06/07/2014,14,1404667880,12413886.0,14.95
80,06/07/2014,15,1404669711,12414538.0,14.86
80,06/07/2014,15,1404671467,12415164.0,15.08
80,06/07/2014,16,1404673288,12410324.0,15.02
80,06/07/2014,16,1404675075,12415626.0,14.69
80,06/07/2014,17,1404676881,12414163.0,14.86
80,06/07/2014,18,1404680515,12416440.0,14.99
80,06/07/2014,18,1404682282,12413932.0,15.02
80,06/07/2014,19,1404684083,12427130.0,15.43
80,06/07/2014,19,1404685896,12413414.0,15.28
80,06/07/2014,20,1404687679,12410843.0,15.27
80,06/07/2014,20,1404689498,12414933.0,15.49
80,06/07/2014,21,1404691294,12417839.0,15.42
80,06/07/2014,21,1404693082,12413618.0,15.29
80,06/07/2014,22,1404694883,12003986.0,15.15
80,06/07/2014,22,1404696677,12419086.0,29.64
80,06/07/2014,23,1404698484,12417963.0,15.3
80,06/07/2014,23,1404700276,12415650.0,18.78
80,07/07/2014,00,1404702076,12414197.0,18.67
80,07/07/2014,00,1404703895,12418591.0,14.89
80,07/07/2014,01,1404705682,12416881.0,24.87
80,07/07/2014,01,1404707475,12414799.0,15.46
80,07/07/2014,02,1404709282,12415577.0,15.26
80,07/07/2014,02,1404711114,12418386.0,14.89
80,07/07/2014,03,1404712910,12412905.0,15.14
80,07/07/2014,03,1404714682,12416580.0,15.32
80,07/07/2014,04,1404716473,12414769.0,14.79
80,07/07/2014,04,1404718313,12419128.0,15.28
80,07/07/2014,05,1404720125,12420179.0,15.29
80,07/07/2014,05,1404721880,12415781.0,14.81
80,07/07/2014,06,1404723658,12415408.0,14.9
80,07/07/2014,06,1404725472,12418767.0,15.23
80,07/07/2014,07,1404727311,12412974.0,14.8
80,07/07/2014,07,1404729067,12416120.0,15.19
80,07/07/2014,08,1404730878,12419324.0,14.81
80,07/07/2014,08,1404732705,12413975.0,15.64
80,07/07/2014,09,1404734511,12414182.0,14.78
80,07/07/2014,09,1404736292,12412146.0,14.73
80,07/07/2014,10,1404738074,12412969.0,18.14
80,07/07/2014,10,1404739920,12414100.0,15.02
80,07/07/2014,11,1404741721,12410984.0,15.12
80,07/07/2014,11,1404743515,12412521.0,14.82
80,07/07/2014,12,1404745285,12412970.0,15.47
80,07/07/2014,12,1404747117,12427688.0,14.73
80,07/07/2014,13,1404748876,12415102.0,15.2
80,07/07/2014,13,1404750684,12411301.0,14.97
80,07/07/2014,14,1404752471,12417977.0,15.12
80,07/07/2014,14,1404754290,12417094.0,14.71
80,07/07/2014,15,1404756109,12414947.0,14.9
80,07/07/2014,15,1404757890,12413708.0,15.27
80,07/07/2014,16,1404759683,12414777.0,14.85
80,07/07/2014,16,1404761504,12411065.0,15.1
80,07/07/2014,17,1404763272,12417963.0,14.68
80,07/07/2014,17,1404765073,12412923.0,18.57
80,07/07/2014,18,1404766904,12419761.0,15.5
80,07/07/2014,18,1404768706,12416736.0,14.85
80,07/07/2014,19,1404770490,12420507.0,17.33
80,07/07/2014,19,1404772299,12414057.0,15.52
80,07/07/2014,20,1404774105,12416030.0,157.58
80,07/07/2014,20,1404775913,12418170.0,17.63
80,07/07/2014,21,1404777680,10704343.0,15.42
80,07/07/2014,21,1404779475,10562386.0,15.67
80,07/07/2014,22,1404781300,10273426.0,15.15
80,07/07/2014,22,1404783100,12418202.0,22.93
80,07/07/2014,23,1404784891,12418732.0,14.93
80,07/07/2014,23,1404786685,12411102.0,31.91
80,08/07/2014,01,1404793881,12407258.0,15.17
80,08/07/2014,09,1404820885,12419362.0,15.74
80,08/07/2014,09,1404822694,12416742.0,15.31
80,08/07/2014,10,1404824487,12415745.0,14.99
80,08/07/2014,10,1404826286,12411249.0,15.2
80,08/07/2014,11,1404828065,12416413.0,15.02
80,08/07/2014,11,1404829909,12410647.0,19.22
80,08/07/2014,12,1404831703,12416121.0,14.99
80,08/07/2014,12,1404833472,12419493.0,15.22
80,08/07/2014,13,1404835289,12415960.0,15.25
80,08/07/2014,13,1404837070,12420267.0,15.11
80,08/07/2014,14,1404838866,12414180.0,14.73
80,08/07/2014,14,1404840688,12396325.0,16.01
80,08/07/2014,15,1404842509,12421990.0,14.67
80,08/07/2014,15,1404844307,12419612.0,14.77
80,08/07/2014,16,1404846079,12416679.0,14.97
80,08/07/2014,16,1404847878,12417082.0,15.06
80,08/07/2014,17,1404849680,12420667.0,15.2
80,08/07/2014,17,1404851475,12416245.0,14.53
80,08/07/2014,18,1404853279,12420049.0,16.81
80,08/07/2014,18,1404855084,12414717.0,14.99
80,08/07/2014,19,1404856885,12417569.0,14.9
80,08/07/2014,19,1404858673,12417558.0,14.56
80,08/07/2014,20,1404860464,12409973.0,15.17
80,08/07/2014,20,1404862279,12408930.0,15.49
80,08/07/2014,21,1404864114,12416807.0,15.94
80,08/07/2014,21,1404865915,12417669.0,15.59
80,08/07/2014,22,1404867702,12417122.0,15.53
80,08/07/2014,22,1404869519,12415027.0,17.37
80,08/07/2014,23,1404871314,12414168.0,15.66
80,08/07/2014,23,1404873115,12412395.0,21.34
80,09/07/2014,00,1404874878,12414980.0,15.26
80,09/07/2014,00,1404876707,12412497.0,31.94
80,09/07/2014,01,1404878513,12416164.0,14.98
80,09/07/2014,01,1404880276,12418683.0,14.85
80,09/07/2014,02,1404882092,12413251.0,15.09
80,09/07/2014,02,1404883870,12415752.0,15.27
80,09/07/2014,03,1404885685,12414333.0,15.61
80,09/07/2014,03,1404887468,12410846.0,16.62
80,09/07/2014,04,1404889276,12415269.0,15.47
80,09/07/2014,04,1404891085,12415988.0,14.89
80,09/07/2014,05,1404892881,12415905.0,15.11
80,09/07/2014,05,1404894660,12414522.0,15.08
80,09/07/2014,06,1404896466,12415070.0,15.2
80,09/07/2014,06,1404898280,12419140.0,15.0
80,09/07/2014,07,1404900081,12417032.0,15.08
80,09/07/2014,07,1404901883,12415045.0,15.44
80,09/07/2014,08,1404903678,12414703.0,14.82
80,09/07/2014,08,1404905472,12415782.0,15.26
80,09/07/2014,09,1404907305,12414984.0,15.32
80,09/07/2014,09,1404909106,12421578.0,14.81
80,09/07/2014,10,1404910893,12418596.0,17.36
80,09/07/2014,10,1404912691,12278487.0,15.25
80,09/07/2014,11,1404914471,12418659.0,14.72
80,09/07/2014,11,1404916315,12416413.0,16.02
80,09/07/2014,12,1404918069,12413644.0,17.52
80,09/07/2014,12,1404919837,12417005.0,17.54
80,09/07/2014,13,1404921640,12419209.0,15.29
80,09/07/2014,13,1404923439,12415276.0,14.8
80,09/07/2014,14,1404925241,12414603.0,17.19
80,09/07/2014,14,1404927038,12411919.0,14.86
80,09/07/2014,15,1404928840,12419302.0,15.3
80,09/07/2014,15,1404930639,12415473.0,15.19
